event_id,cluster,area_px,compactness,edge_density,mask_frac,scene_id,t0,t1
EV_0000417,7,133,0.02280916662095529,0.21428571428571427,0.2204968944099379,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000418,10,76,0.016122657824960283,0.22857142857142856,0.20238095238095238,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000419,10,147,0.022053076773818226,0.2195,0.2255,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000420,6,503,0.019487612969985406,0.2034001214329083,0.37674559805707347,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000421,6,267,0.024003786505043676,0.20333333333333334,0.28,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000422,4,124,0.01750161903505545,0.22794117647058823,0.20980392156862746,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000423,6,238,0.04236708617944747,0.18695652173913044,0.30978260869565216,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000424,6,301,0.011442971611898431,0.18865671641791046,0.3047761194029851,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000425,6,230,0.023808430887904714,0.19343389529724933,0.3021295474711624,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000426,3,131,0.01220327783424513,0.20027752081406106,0.2779833487511563,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000427,2,785,0.01290739915058869,0.1815217391304348,0.326268115942029,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000428,7,64,0.011685040155593877,0.20852272727272728,0.20738636363636365,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000429,6,171,0.028853633468403483,0.19706959706959706,0.39267399267399267,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000430,6,301,0.01586275171532877,0.1814814814814815,0.31333333333333335,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000431,6,543,0.06685101159437215,0.1712962962962963,0.36898148148148147,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000432,6,130,0.01560805402497505,0.19576719576719576,0.3855820105820106,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000433,6,469,0.021430075473345866,0.20833333333333334,0.3477272727272727,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000434,6,172,0.010815394714814363,0.1940359477124183,0.3104575163398693,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000435,2,2303,0.006324193335714112,0.20555104983328829,0.4107416418851942,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000436,-1,41,0.006628439991619956,0.2554557124518614,0.23234916559691912,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000437,8,151,0.0498474426109601,0.1958874458874459,0.3344155844155844,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000438,6,545,0.026894574717559995,0.16118284048313203,0.4223240316534777,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000439,2,558,0.009395318193201873,0.18831441782261454,0.30559058427910885,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000440,9,92,0.016462127490559662,0.233270794246404,0.22451532207629768,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000441,6,173,0.018032814025418935,0.18667917448405252,0.2950281425891182,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000442,6,117,0.015136496647511688,0.21092482422931313,0.25959978366684694,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000443,9,64,0.015554894448413834,0.22555555555555556,0.17444444444444446,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000444,2,872,0.013420902054529105,0.18994070742179514,0.4164792475976283,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000445,3,89,0.009771135292474175,0.21926910299003322,0.2840531561461794,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000446,6,512,0.0292586628543963,0.17519181585677748,0.3431372549019608,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000447,6,186,0.028505635750922926,0.168806161745828,0.3356867779204108,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000448,6,180,0.05243740711750673,0.18076109936575052,0.4450317124735729,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000449,6,109,0.008708339797327106,0.21064814814814814,0.287962962962963,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000450,2,1431,0.008410411221510575,0.18636133603238866,0.4924089068825911,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000451,2,698,0.013612000311341675,0.19390819390819392,0.3088803088803089,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000452,6,272,0.03983071261008442,0.20557491289198607,0.3344947735191638,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000453,6,111,0.012907541941762924,0.2106280193236715,0.29082125603864734,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000454,9,61,0.01485280293268875,0.20238095238095238,0.18035714285714285,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000455,10,57,0.015220374970982867,0.18953488372093022,0.16046511627906976,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000456,10,57,0.017089547468199667,0.17471675611210494,0.15861657722122838,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000457,6,773,0.06445383366133588,0.17567567567567569,0.5521235521235521,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000458,6,283,0.0285433092160995,0.19954648526077098,0.3360544217687075,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000459,2,798,0.02323548778927899,0.20846994535519126,0.45792349726775955,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000460,6,416,0.01842011232670165,0.2032520325203252,0.40263259775454896,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000461,6,204,0.015524874242000376,0.17530064754856614,0.37419056429232195,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000462,10,83,0.015481913710265796,0.22431077694235588,0.2261904761904762,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000463,6,231,0.011858414182763089,0.21040189125295508,0.3645390070921986,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000464,10,66,0.01132180680555964,0.2200424178154825,0.19459172852598092,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000465,7,203,0.015607930040154766,0.21,0.3877777777777778,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000466,10,66,0.012075792533442554,0.20730397422126745,0.19172932330827067,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000467,10,116,0.01788547210783766,0.20647773279352227,0.2773279352226721,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000468,0,118,0.027353938285329133,0.18602825745682888,0.12009419152276295,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000469,3,254,0.006959735694043443,0.219680464778504,0.3572984749455338,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000470,10,60,0.021184388742303613,0.22531369339879978,0.13966175668303327,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000471,3,190,0.011866685929621435,0.22807692307692307,0.23884615384615385,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000472,7,184,0.008637745331889829,0.19922630560928434,0.3979690522243714,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000473,3,254,0.008950276690315053,0.21225296442687747,0.3715415019762846,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000474,3,156,0.012037217099365314,0.24164408310749774,0.2529358626919603,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000475,3,263,0.020275656411132915,0.20634920634920634,0.36137566137566135,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000476,10,111,0.010793706777248366,0.23491655969191272,0.3209242618741977,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000477,4,55,0.006018964576596987,0.23076923076923078,0.27472527472527475,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000478,8,118,0.02003736451131088,0.20877192982456141,0.2152046783625731,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000479,6,134,0.016088301841128128,0.19961489088575096,0.3324775353016688,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000480,6,193,0.008295773154853957,0.20606060606060606,0.36022727272727273,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000481,10,99,0.011239819308265545,0.22940013183915622,0.3005932762030323,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000482,8,67,0.005621636194115223,0.26430260047281323,0.21560283687943263,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000483,6,233,0.020862515349185776,0.17636022514071295,0.48467792370231394,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000484,2,694,0.014465351400660317,0.18311403508771928,0.48355263157894735,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000485,6,156,0.01655573449589726,0.20257037943696451,0.3384332925336597,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000486,6,122,0.015552199974294424,0.17474916387959866,0.4782608695652174,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000487,10,167,0.0126600154140528,0.2176360225140713,0.36335209505941213,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000488,6,294,0.019226693069795932,0.19753086419753085,0.39209876543209876,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000489,10,39,0.016861674044727142,0.17582417582417584,0.1343101343101343,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000490,8,67,0.006285249120276652,0.2472943722943723,0.23863636363636365,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000491,6,139,0.01210057456675362,0.18881578947368421,0.3782894736842105,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000492,6,209,0.024396426246624858,0.16398467432950192,0.5149425287356322,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000493,6,396,0.029667279550222924,0.16035288012454593,0.49091852620653864,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000494,6,304,0.0072037573848852485,0.21594202898550724,0.3565217391304348,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000495,8,91,0.009019404872439565,0.24239130434782608,0.25706521739130433,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000496,8,91,0.008869322157334813,0.22280701754385965,0.2830409356725146,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000497,2,1079,0.009755931935426378,0.18403115871470302,0.5519311911716975,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000498,6,214,0.01765208572644768,0.201875,0.435,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000499,1,74,0.006299568403092208,0.23123123123123124,0.29009009009009007,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000500,10,67,0.007413526852879316,0.208125,0.26875,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000501,2,1643,0.008948396646205779,0.19479376257545272,0.4053068410462777,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000502,10,77,0.01111876515133051,0.24270353302611367,0.282642089093702,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000503,6,111,0.00668679050002834,0.19276485788113695,0.36020671834625323,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000504,6,356,0.015239947818695889,0.16474953617810761,0.45083487940630795,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000505,4,57,0.00557478550519423,0.25609756097560976,0.2449628844114528,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000506,6,267,0.0063618811597103715,0.22225705329153606,0.4250783699059561,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000507,6,270,0.013893363360705064,0.19533527696793002,0.4203109815354713,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000508,0,162,0.04084797921380069,0.19200954084675015,0.23076923076923078,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000509,1,74,0.005499463956918023,0.22448979591836735,0.2925170068027211,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000510,10,101,0.008167372036307798,0.22913992297817715,0.3331193838254172,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000511,10,148,0.008383584868968197,0.2734839476813318,0.37098692033293695,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000512,1,74,0.004674895058506625,0.25478468899521534,0.3361244019138756,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000513,7,48,0.00656103491113969,0.1991725768321513,0.22163120567375885,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000514,-1,118,0.009460671784069782,0.20212765957446807,0.32472137791286726,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000515,7,133,0.011692694886179243,0.19328165374677003,0.3395348837209302,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000516,1,74,0.005019591492484482,0.2578947368421053,0.3391812865497076,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000517,4,57,0.009666868270506158,0.21846153846153846,0.17333333333333334,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000518,2,984,0.010492090588539326,0.19024122807017543,0.5316154970760234,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000519,6,255,0.013558530506850219,0.23583333333333334,0.3858333333333333,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000520,6,239,0.006227458837200833,0.23389830508474577,0.3799435028248588,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000521,6,352,0.015130455974947417,0.18572778827977315,0.4612476370510397,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000522,5,131,0.006547686512135401,0.2421908429610612,0.27471116816431324,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000523,2,1372,0.014973418475071488,0.18087774294670847,0.44012539184952976,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000524,4,58,0.006494537719994097,0.22378048780487805,0.25121951219512195,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000525,5,119,0.005259748361226605,0.2730281301709873,0.3910645339216768,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000526,10,100,0.007504530531858352,0.26580459770114945,0.39295977011494254,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000527,6,173,0.01885919525802666,0.1985233798195242,0.24856439704675964,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000528,8,146,0.004847524718934239,0.27090592334494773,0.36846689895470386,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000529,2,795,0.006195759154612043,0.20254287403903015,0.4470727380248374,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000530,6,374,0.010206201659037115,0.18319838056680163,0.41464237516869096,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000531,6,229,0.01624884983653965,0.20520094562647753,0.38817966903073287,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000532,7,125,0.01904274329084374,0.23472222222222222,0.26875,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000533,6,319,0.021255167889668965,0.1700404858299595,0.5168690958164642,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000534,8,146,0.0027661264575585074,0.2722953216374269,0.3961988304093567,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000535,2,1396,0.01255600179314059,0.17906118143459915,0.39253691983122363,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000536,8,146,0.0052313706336127724,0.28587015821058376,0.4391707583196945,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000537,10,94,0.0062593561730871754,0.2803030303030303,0.4318181818181818,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000538,6,459,0.026396197075887935,0.1933876811594203,0.4904891304347826,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000539,-1,44,0.006084609227736877,0.2257661038148843,0.23389618511569732,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000540,1,58,0.004222803364893159,0.2501563477173233,0.32833020637898686,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000541,4,78,0.005314712341317593,0.24444444444444444,0.30677506775067753,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000542,7,153,0.019140832000056774,0.21418439716312057,0.24349881796690306,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000543,-1,124,0.01067836652072215,0.24021592442645073,0.33535762483130904,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000544,2,628,0.013391260158564084,0.19071669071669073,0.43915343915343913,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000545,7,243,0.024047196818728037,0.21010860484544694,0.2882205513784461,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000546,4,73,0.00572053537931571,0.21897435897435896,0.261025641025641,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000547,8,74,0.004717106086447233,0.26118067978533094,0.3392963625521765,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000548,5,65,0.003338701219935111,0.2766531713900135,0.4116059379217274,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000549,6,183,0.01558970036206685,0.17980072463768115,0.3134057971014493,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000550,5,73,0.005565198469039859,0.2601626016260163,0.31832395247029394,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000551,5,76,0.002189730325694003,0.29109225874867445,0.4268292682926829,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000552,5,69,0.0036830248416321746,0.27625,0.37375,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000553,6,457,0.02489230280217559,0.17041666666666666,0.3933333333333333,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000554,8,82,0.002958113593615243,0.2572463768115942,0.33106884057971014,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000555,6,370,0.035977802256654985,0.214375,0.4575,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000556,8,46,0.0026233438849319847,0.2814102564102564,0.3685897435897436,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000557,6,266,0.009862143515114425,0.18398692810457518,0.38790849673202615,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000558,3,581,0.12498562044526908,0.18132183908045976,0.2367816091954023,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000559,7,159,0.02002207690798239,0.21169772256728778,0.2660455486542443,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000560,6,419,0.00861065732845622,0.19696969696969696,0.4114219114219114,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000561,7,97,0.015717269685500482,0.21776315789473685,0.27828947368421053,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000562,7,109,0.02247610103496693,0.21437740693196405,0.22785622593068036,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000563,7,122,0.021922161932213267,0.1880466472303207,0.22206025267249757,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000564,8,36,0.0025990160978346184,0.2802721088435374,0.345578231292517,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000565,8,97,0.0023829666028874685,0.2644972882770129,0.3858990404672507,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000566,3,340,0.009472617890652374,0.1880952380952381,0.4044973544973545,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000567,6,265,0.022489919002919856,0.19883720930232557,0.44825581395348835,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000568,6,300,0.01409810411769408,0.1900383141762452,0.41839080459770117,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000569,5,70,0.005689383210162766,0.2554697554697555,0.3166023166023166,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000570,4,44,0.00340099649270024,0.25163593099345627,0.2843545508625818,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000571,7,163,0.02933537652492776,0.20032051282051283,0.26335470085470086,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000572,6,253,0.017709918530828227,0.18181818181818182,0.4197292069632495,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000573,6,275,0.009457194831673215,0.20660919540229886,0.3031609195402299,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000574,8,97,0.005147535290852288,0.26907894736842103,0.42894736842105263,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000575,2,809,0.03374214778983372,0.18790849673202614,0.400093370681606,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000576,8,97,0.003923065154794167,0.26962809917355374,0.37706611570247933,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000577,2,783,0.029165934682063927,0.1488262910798122,0.37065727699530515,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000578,2,674,0.015265668813234864,0.18099976308931534,0.44112769485903813,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000579,3,452,0.04229655486257849,0.2061683801055849,0.2659071964434565,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000580,6,459,0.014156445019397418,0.21220159151193635,0.30689655172413793,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000581,10,36,0.010955559951930444,0.25636363636363635,0.2190909090909091,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000582,0,136,0.0452794083937603,0.1998892580287929,0.20985603543743078,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000583,5,94,0.0038626686518248303,0.24635568513119532,0.3469387755102041,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000584,5,84,0.0035252156696284624,0.23492063492063492,0.3724867724867725,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000585,0,100,0.06367195909822368,0.1951219512195122,0.14634146341463414,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000586,4,94,0.008915279236662594,0.22510822510822512,0.26082251082251084,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000587,6,428,0.07028818567681737,0.21552321552321552,0.41995841995842,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000588,6,465,0.04636669181218527,0.11798071469086784,0.5445263754963131,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000589,6,320,0.03458207786792643,0.13341493268053856,0.50734394124847,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000590,3,453,0.056635949148283876,0.17583333333333334,0.4116666666666667,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000591,7,249,0.03668916389545964,0.18585858585858586,0.4686868686868687,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000592,7,227,0.07531038921251798,0.20859375,0.36171875,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000593,8,80,0.010286382393173308,0.2474074074074074,0.28444444444444444,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000594,0,156,0.1379526880459757,0.17222222222222222,0.2212962962962963,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000595,0,92,0.31033602669130245,0.15217391304347827,0.1020066889632107,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000596,-1,36,0.01698377519954102,0.23121951219512196,0.1873170731707317,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000597,7,191,0.040983826024547816,0.11317073170731708,0.4790243902439024,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000598,7,169,0.029790243007994363,0.07955596669750231,0.5568917668825162,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000599,7,140,0.03444459013971023,0.08792270531400966,0.5130434782608696,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000600,7,50,0.017738129910211158,0.20857142857142857,0.22285714285714286,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000601,0,35,0.22718128681580047,0.12169312169312169,0.037037037037037035,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000602,8,81,0.007435179107053745,0.22136713444997735,0.19737437754640108,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000603,8,81,0.017969705877853317,0.225,0.19144736842105264,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000604,8,65,0.01032929394148285,0.22657252888318358,0.21373555840821565,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000605,1,31,0.008166007293747163,0.2123602892833662,0.1663379355687048,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000606,9,45,0.011474041831724064,0.21951219512195122,0.16158536585365854,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000607,7,33,0.010243235825122697,0.193196405648267,0.1521181001283697,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000608,4,32,0.0061841424014349765,0.20877192982456141,0.16900584795321638,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000609,0,30,0.00712648617057937,0.21428571428571427,0.19940476190476192,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000610,10,36,0.019840767602170493,0.15510204081632653,0.12380952380952381,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000611,4,68,0.011703755543186105,0.25,0.1834811529933481,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000612,10,36,0.006205615118116936,0.21036585365853658,0.1926829268292683,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000613,4,71,0.0074010101685076934,0.244824016563147,0.2225672877846791,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000614,-1,95,0.011879959083603593,0.2194787379972565,0.27983539094650206,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000615,-1,68,0.00391818570295845,0.25429726996966634,0.29120323559150657,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000616,4,68,0.009687369789553634,0.2381578947368421,0.2381578947368421,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000617,5,82,0.004362658090624267,0.2675983436853002,0.32039337474120083,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000618,4,68,0.01216821932024572,0.23731048121292023,0.2083058668424522,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000619,5,123,0.006844616526534275,0.24779541446208111,0.2641093474426808,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000620,5,82,0.004005466061157495,0.2603285216525635,0.31956197112991536,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000621,10,76,0.00959977238993997,0.22916666666666666,0.3463541666666667,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000622,5,82,0.00795094437013504,0.2503052503052503,0.2851037851037851,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000623,9,39,0.005166221685305717,0.2233632862644416,0.2374839537869063,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000624,-1,44,0.002689504529920488,0.2597844583096994,0.30629608621667614,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000625,5,82,0.006459169556713324,0.24861572535991142,0.2807308970099668,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
